respondent_id,year,age,gender,ses,AC1_commitment,AC2_check_expected5,AC3_check_expected1,FS1,EC2,PT3,EC4,FS5,PD6,FS7,PT8,EC9,PD10,PT11,FS12,PD13,EC14,PT15,FS16,PD17,EC18,PD19,EC20,PT21,EC22,FS23,PD24,PT25,FS26,PD27,PT28,FS_mean,PT_mean,EC_mean,PD_mean,IRI_total,attention_fail_count,included_after_qc
113,2023,21.0,Mujer,1.0,,,,2,3,5,4,2,3,4,4,3,4,4,5,4,5,5,3,5,5,3,3,3,5,3,1,2,3,1,3,3.142857142857143,3.7142857142857144,4.0,3.0,3.4642857142857144,0,True
114,2023,18.0,Mujer,2.0,,,,5,3,4,3,3,2,2,4,2,3,5,5,3,4,5,3,2,5,2,4,4,4,3,2,4,4,2,3,3.5714285714285716,4.142857142857143,3.5714285714285716,2.2857142857142856,3.3928571428571432,0,True
115,2023,18.0,Hombre,2.0,,,,4,5,3,5,4,4,3,5,4,3,4,2,1,4,3,4,3,5,3,4,5,4,5,3,3,5,3,3,3.857142857142857,3.7142857142857144,4.428571428571429,2.857142857142857,3.7142857142857144,0,True
116,2023,18.0,Mujer,1.0,,,,4,3,3,5,3,3,3,4,2,3,2,4,2,5,5,3,3,5,3,3,2,4,4,1,2,3,1,3,3.4285714285714284,3.0,3.857142857142857,2.2857142857142856,3.1428571428571432,0,True
117,2023,18.0,Hombre,1.0,,,,3,4,4,4,4,3,4,4,3,1,4,4,3,2,4,2,2,5,3,4,4,2,3,3,2,3,3,4,3.2857142857142856,3.7142857142857144,3.4285714285714284,2.5714285714285716,3.25,0,True
118,2023,19.0,Mujer,3.0,,,,4,5,5,5,4,3,3,5,4,1,5,5,5,5,5,4,5,5,5,3,5,4,5,5,4,5,1,5,4.285714285714286,4.857142857142857,4.428571428571429,3.5714285714285716,4.285714285714286,0,True
119,2023,18.0,Mujer,1.0,,,,3,4,5,4,3,4,2,4,4,3,4,4,3,3,4,4,3,4,2,2,3,4,4,3,4,4,3,5,3.4285714285714284,4.142857142857143,3.5714285714285716,3.0,3.5357142857142856,0,True
120,2023,18.0,Hombre,2.0,,,,5,3,3,3,3,4,3,5,4,3,3,3,2,3,4,3,4,4,3,5,4,3,3,2,3,3,2,3,3.2857142857142856,3.5714285714285716,3.5714285714285716,2.857142857142857,3.3214285714285716,0,True
121,2023,31.0,Hombre,2.0,,,,5,5,1,1,5,5,1,5,5,5,5,5,1,5,1,5,5,5,1,3,5,4,5,1,5,5,1,5,4.428571428571429,3.857142857142857,4.0,2.7142857142857144,3.75,0,True
122,2023,18.0,Hombre,3.0,,,,4,3,4,3,3,2,3,4,4,2,3,4,2,3,3,2,2,4,3,2,3,3,3,2,3,4,2,3,3.2857142857142856,3.2857142857142856,3.142857142857143,2.142857142857143,2.964285714285714,0,True
123,2023,18.0,Mujer,2.0,,,,4,4,4,4,2,1,4,4,4,4,3,5,4,5,5,3,5,5,4,5,3,5,5,2,1,5,2,3,4.0,3.2857142857142856,4.571428571428571,3.142857142857143,3.75,0,True
124,2023,34.0,Mujer,1.0,,,,3,5,5,5,2,5,3,5,5,1,5,3,3,5,2,1,1,5,3,1,5,3,1,1,3,3,1,3,2.2857142857142856,4.0,4.142857142857143,2.142857142857143,3.142857142857143,0,True
125,2023,22.0,Hombre,3.0,,,,2,2,5,4,3,2,4,3,2,3,4,4,2,4,4,5,3,5,3,2,4,2,4,1,1,2,1,2,3.4285714285714284,3.2857142857142856,3.0,2.142857142857143,2.964285714285714,0,True
126,2023,18.0,Hombre,2.0,,,,1,3,5,5,1,1,1,5,4,1,5,5,2,3,5,2,1,5,3,2,4,3,3,1,3,3,1,3,2.2857142857142856,4.285714285714286,3.5714285714285716,1.4285714285714286,2.892857142857143,0,True
127,2023,19.0,Hombre,3.0,,,,4,2,4,3,1,2,2,4,3,2,1,2,3,3,5,2,2,4,3,3,4,2,3,2,2,2,2,2,2.2857142857142856,3.142857142857143,2.857142857142857,2.2857142857142856,2.6428571428571432,0,True
128,2023,19.0,Mujer,2.0,,,,2,4,4,5,2,3,4,5,4,2,5,4,4,5,5,3,2,5,3,2,5,4,2,1,3,4,1,5,3.0,4.571428571428571,4.142857142857143,2.2857142857142856,3.5,0,True
129,2023,23.0,Hombre,1.0,,,,1,1,5,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2.7142857142857144,3.142857142857143,2.7142857142857144,3.0,2.8928571428571432,0,True
130,2023,19.0,Mujer,1.0,,,,2,2,5,5,2,4,4,3,3,2,5,4,4,5,5,2,2,5,4,2,3,2,2,2,4,4,2,4,2.857142857142857,4.142857142857143,3.4285714285714284,2.857142857142857,3.3214285714285716,0,True
131,2023,18.0,Hombre,2.0,,,,2,3,3,4,2,5,5,4,3,4,2,2,4,4,3,5,4,3,4,4,2,4,4,4,1,4,3,3,3.4285714285714284,2.5714285714285716,3.5714285714285716,4.0,3.392857142857143,0,True
132,2023,18.0,Hombre,2.0,,,,5,5,4,4,1,3,1,4,5,5,5,3,5,4,4,5,3,5,5,2,4,4,5,1,2,5,1,4,3.5714285714285716,3.857142857142857,4.142857142857143,3.2857142857142856,3.7142857142857144,0,True
133,2023,19.0,Hombre,4.0,,,,5,3,5,2,1,2,1,5,2,3,5,5,2,5,2,1,5,5,3,4,5,3,4,1,5,5,1,5,3.142857142857143,4.571428571428571,3.4285714285714284,2.4285714285714284,3.392857142857143,0,True
134,2023,18.0,Mujer,1.0,,,,5,4,4,3,5,2,4,5,3,4,5,5,2,3,4,5,4,5,3,5,5,5,5,2,4,5,2,5,4.857142857142857,4.571428571428571,4.0,2.7142857142857144,4.035714285714286,0,True
135,2023,19.0,Mujer,1.0,,,,4,3,4,3,5,4,2,5,3,3,3,5,2,2,4,2,4,3,2,4,4,4,3,2,4,4,2,5,3.5714285714285716,4.142857142857143,3.142857142857143,2.7142857142857144,3.3928571428571432,0,True
136,2023,25.0,Hombre,2.0,,,,4,2,5,5,1,4,5,4,4,3,5,5,2,4,1,1,4,5,4,4,2,2,4,2,1,1,2,3,3.0,3.0,3.7142857142857144,3.0,3.178571428571429,0,True
137,2023,18.0,Mujer,0.0,,,,5,4,4,4,4,2,3,4,3,3,4,5,2,3,2,3,2,5,2,3,3,4,3,2,1,4,2,2,3.857142857142857,2.857142857142857,3.7142857142857144,2.142857142857143,3.142857142857143,0,True
138,2023,38.0,Hombre,2.0,,,,3,4,3,4,3,1,2,3,1,2,3,2,2,3,4,1,2,5,4,3,4,2,2,2,3,3,2,3,2.2857142857142856,3.2857142857142856,3.142857142857143,2.142857142857143,2.714285714285714,0,True
139,2023,18.0,Hombre,5.0,,,,3,4,4,4,3,2,3,4,4,2,4,4,2,3,4,4,1,4,3,4,4,3,4,1,3,2,1,2,3.2857142857142856,3.5714285714285716,3.7142857142857144,1.7142857142857142,3.0714285714285716,0,True
140,2023,22.0,Hombre,3.0,,,,1,1,4,5,4,2,4,3,2,2,3,5,1,2,5,4,2,4,4,1,3,1,3,1,2,3,1,1,3.4285714285714284,3.0,2.2857142857142856,1.8571428571428572,2.6428571428571432,0,True
141,2023,18.0,Mujer,2.0,,,,2,4,3,4,1,5,5,4,4,4,4,4,5,3,2,3,5,5,5,2,3,4,2,5,1,4,2,3,3.0,2.857142857142857,3.7142857142857144,4.428571428571429,3.5000000000000004,0,True
142,2023,20.0,Hombre,2.0,,,,1,1,3,2,1,4,3,4,3,1,4,2,4,2,4,1,2,4,3,3,3,3,4,3,4,1,2,3,1.8571428571428572,3.5714285714285716,2.5714285714285716,2.7142857142857144,2.678571428571429,0,True
143,2023,18.0,Mujer,1.0,,,,4,4,3,4,2,1,4,5,3,3,3,3,2,3,4,2,3,4,2,3,3,5,3,2,2,2,2,3,2.857142857142857,3.2857142857142856,3.7142857142857144,2.142857142857143,3.0,0,True
144,2023,20.0,Hombre,2.0,,,,3,4,5,4,4,3,3,4,4,3,4,4,2,4,3,4,3,5,2,3,4,4,4,2,4,4,1,4,3.7142857142857144,4.0,4.0,2.2857142857142856,3.5,0,True
145,2023,19.0,Mujer,2.0,,,,3,3,4,4,3,3,2,4,3,3,4,4,3,4,4,2,2,5,3,3,3,3,4,2,3,3,2,3,3.0,3.5714285714285716,3.5714285714285716,2.5714285714285716,3.1785714285714284,0,True
146,2023,17.0,Hombre,1.0,,,,3,3,4,4,2,3,2,5,4,2,4,2,4,4,4,1,2,5,2,3,5,1,1,1,2,1,1,2,1.7142857142857142,3.7142857142857144,3.4285714285714284,2.142857142857143,2.75,0,True
147,2023,23.0,Hombre,2.0,,,,4,2,2,2,4,4,4,4,3,3,4,5,3,2,2,4,4,2,3,4,4,4,3,3,3,4,3,3,4.0,3.142857142857143,2.7142857142857144,3.2857142857142856,3.2857142857142856,0,True
148,2023,19.0,Hombre,2.0,,,,5,4,4,4,4,4,2,4,3,2,3,4,3,3,3,2,4,2,2,4,3,3,3,3,3,4,3,3,3.4285714285714284,3.2857142857142856,3.2857142857142856,3.0,3.25,0,True
149,2023,18.0,Hombre,4.0,,,,1,2,5,5,2,1,1,5,2,3,2,5,1,3,5,2,1,5,1,5,5,3,3,1,3,1,1,1,2.142857142857143,3.7142857142857144,3.5714285714285716,1.2857142857142858,2.678571428571429,0,True
150,2023,19.0,Mujer,1.0,,,,1,2,3,2,4,3,3,4,2,3,2,5,2,5,5,1,4,5,3,2,3,4,2,1,1,1,2,4,2.4285714285714284,3.142857142857143,3.142857142857143,2.5714285714285716,2.821428571428571,0,True
151,2023,17.0,Mujer,3.0,,,,5,5,3,5,4,4,4,4,3,3,4,4,3,4,4,4,4,5,3,4,4,5,3,4,3,4,2,2,4.0,3.4285714285714284,4.428571428571429,3.2857142857142856,3.7857142857142856,0,True
152,2023,18.0,Mujer,2.0,,,,3,2,3,5,3,2,5,1,1,3,3,5,4,3,3,5,3,5,4,3,3,3,5,3,3,5,2,5,4.428571428571429,3.0,3.142857142857143,3.0,3.392857142857143,0,True
153,2023,18.0,Hombre,0.0,,,,5,4,3,4,4,4,2,4,4,4,5,5,4,3,3,5,4,5,2,4,4,4,5,2,2,5,1,3,4.428571428571429,3.4285714285714284,4.0,3.0,3.7142857142857144,0,True
154,2023,20.0,Hombre,1.0,,,,1,3,4,3,1,2,3,4,3,2,5,2,2,3,3,4,3,4,2,2,5,3,5,2,4,4,1,5,2.857142857142857,4.285714285714286,3.0,2.0,3.0357142857142856,0,True
155,2023,18.0,Hombre,4.0,,,,1,4,5,5,4,1,5,1,1,1,1,5,5,5,5,1,1,5,5,1,1,1,1,1,1,1,1,1,2.5714285714285716,2.142857142857143,3.142857142857143,2.142857142857143,2.5,0,True
156,2023,21.0,Hombre,1.0,,,,4,5,4,5,4,4,3,4,3,4,4,2,2,4,4,5,4,4,2,4,4,5,4,3,3,5,3,3,3.857142857142857,3.7142857142857144,4.285714285714286,3.142857142857143,3.75,0,True
157,2023,20.0,Hombre,3.0,,,,1,1,5,5,1,1,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.7142857142857144,3.5714285714285716,3.0,2.7142857142857144,3.0,0,True
158,2023,23.0,Hombre,2.0,,,,4,4,3,4,3,5,2,4,5,4,4,3,4,3,2,2,4,5,3,4,5,5,4,3,3,4,2,4,3.142857142857143,3.5714285714285716,4.285714285714286,3.5714285714285716,3.642857142857143,0,True
159,2023,18.0,Mujer,2.0,,,,2,3,3,4,3,3,2,4,3,2,4,4,3,4,2,3,4,4,3,2,4,3,3,2,3,4,2,4,3.0,3.4285714285714284,3.2857142857142856,2.7142857142857144,3.1071428571428577,0,True
160,2023,18.0,Mujer,2.0,,,,1,2,2,2,1,2,5,3,1,1,2,2,3,3,5,2,2,4,5,1,3,2,1,1,3,2,2,2,2.0,2.857142857142857,2.142857142857143,2.2857142857142856,2.321428571428571,0,True
161,2023,19.0,Hombre,2.0,,,,4,4,5,4,1,3,5,4,4,2,4,2,2,5,5,1,3,5,4,3,4,4,2,3,2,1,3,5,2.2857142857142856,4.142857142857143,4.142857142857143,2.857142857142857,3.3571428571428577,0,True
162,2023,19.0,Mujer,1.0,,,,3,2,5,5,2,3,4,2,3,4,3,4,2,4,1,4,4,5,4,4,3,5,5,2,1,5,1,2,3.857142857142857,2.4285714285714284,4.0,2.857142857142857,3.2857142857142856,0,True
163,2023,20.0,Hombre,1.0,,,,4,4,3,3,3,3,2,4,2,3,3,3,3,3,5,4,3,4,4,4,4,4,4,3,3,4,1,4,3.4285714285714284,3.7142857142857144,3.4285714285714284,2.857142857142857,3.357142857142857,0,True
164,2023,19.0,Mujer,3.0,,,,5,5,3,4,2,5,1,2,4,5,4,3,2,3,3,4,5,3,5,3,3,5,4,5,2,5,2,5,3.4285714285714284,3.142857142857143,3.857142857142857,4.142857142857143,3.6428571428571432,0,True
165,2023,18.0,Hombre,0.0,,,,5,4,4,2,3,3,3,4,3,2,2,4,3,2,4,4,3,5,3,5,4,4,4,2,4,2,2,2,3.5714285714285716,3.4285714285714284,3.5714285714285716,2.5714285714285716,3.2857142857142856,0,True
166,2023,19.0,Mujer,3.0,,,,3,4,3,4,3,3,3,4,4,3,4,3,4,4,4,2,4,4,4,2,4,4,3,3,3,3,3,4,2.857142857142857,3.7142857142857144,3.7142857142857144,3.4285714285714284,3.4285714285714284,0,True
167,2023,18.0,Mujer,1.0,,,,3,4,5,5,4,3,3,4,2,3,4,5,4,4,5,3,4,5,4,3,3,5,4,2,2,5,3,5,3.857142857142857,4.0,4.0,3.2857142857142856,3.7857142857142856,0,True
168,2023,18.0,Mujer,3.0,,,,4,3,4,4,2,3,3,4,4,3,3,5,3,4,4,3,3,5,4,1,3,3,3,2,2,3,2,3,3.2857142857142856,3.2857142857142856,3.4285714285714284,2.857142857142857,3.2142857142857144,0,True
169,2023,19.0,Hombre,1.0,,,,4,4,2,2,4,2,2,4,3,3,4,4,2,2,4,4,3,4,3,3,4,4,4,3,2,4,2,3,3.7142857142857144,3.2857142857142856,3.142857142857143,2.5714285714285716,3.1785714285714284,0,True
170,2023,18.0,Mujer,3.0,,,,2,4,4,4,4,2,4,4,4,2,4,4,2,3,3,3,2,4,3,2,4,3,2,2,4,2,2,4,3.0,3.857142857142857,3.4285714285714284,2.142857142857143,3.107142857142857,0,True
171,2023,18.0,Mujer,1.0,,,,2,4,5,5,2,2,3,4,4,3,4,1,3,5,5,1,1,5,3,1,4,2,1,1,4,3,1,5,1.8571428571428572,4.428571428571429,3.7142857142857144,2.0,3.0,0,True
172,2023,19.0,Hombre,3.0,,,,4,4,3,3,2,2,3,3,2,4,4,4,2,4,4,4,2,5,3,3,2,3,3,2,2,4,1,2,3.4285714285714284,2.857142857142857,3.4285714285714284,2.2857142857142856,3.0,0,True
173,2023,18.0,Mujer,2.0,,,,4,5,3,5,1,2,4,2,4,1,3,3,2,5,3,4,3,5,2,2,3,4,4,2,3,5,1,3,3.5714285714285716,2.857142857142857,4.285714285714286,1.8571428571428572,3.1428571428571432,0,True
174,2023,23.0,Mujer,1.0,,,,4,5,3,5,2,3,3,2,4,4,4,3,5,3,3,5,5,4,2,3,4,4,3,3,3,4,4,4,3.4285714285714284,3.2857142857142856,4.0,3.7142857142857144,3.6071428571428568,0,True
175,2023,18.0,Hombre,1.0,,,,5,1,3,4,4,3,1,5,1,1,1,5,5,5,5,1,1,1,5,3,5,3,5,3,1,5,1,1,3.7142857142857144,3.0,2.5714285714285716,2.7142857142857144,3.0,0,True
176,2023,20.0,Hombre,1.0,,,,3,2,5,5,4,2,3,4,4,2,5,5,4,4,5,4,2,5,3,1,4,3,3,1,5,4,1,5,3.7142857142857144,4.714285714285714,3.4285714285714284,2.142857142857143,3.5,0,True
177,2023,18.0,Mujer,4.0,,,,5,5,5,5,5,3,5,5,5,5,5,5,3,3,5,5,4,5,3,5,5,5,5,2,5,5,1,5,5.0,5.0,4.714285714285714,3.0,4.428571428571429,0,True
178,2023,18.0,Hombre,2.0,,,,4,3,3,2,1,2,4,3,2,2,3,2,2,3,2,1,2,3,3,1,4,3,2,2,3,1,1,4,2.142857142857143,3.142857142857143,2.4285714285714284,2.0,2.4285714285714284,0,True
179,2023,18.0,Hombre,3.0,,,,2,4,4,4,4,2,3,5,4,2,5,4,2,3,4,4,2,5,2,2,5,2,4,2,3,4,2,4,3.5714285714285716,4.285714285714286,3.4285714285714284,2.0,3.3214285714285716,0,True
180,2023,18.0,Mujer,4.0,,,,3,2,3,4,4,4,4,4,4,2,3,4,3,4,4,2,3,5,3,3,3,3,3,2,2,3,2,3,3.2857142857142856,3.142857142857143,3.5714285714285716,2.7142857142857144,3.178571428571429,0,True
181,2023,19.0,Hombre,3.0,,,,4,3,2,3,2,3,2,4,4,3,4,4,2,2,2,2,2,4,2,4,4,4,2,2,3,1,2,3,2.4285714285714284,3.142857142857143,3.4285714285714284,2.2857142857142856,2.821428571428571,0,True
182,2023,19.0,Hombre,3.0,,,,3,1,4,3,2,1,2,4,3,2,3,3,1,3,3,2,3,4,2,2,4,2,4,2,2,4,1,2,2.857142857142857,3.142857142857143,2.5714285714285716,1.7142857142857142,2.571428571428571,0,True
183,2023,18.0,Hombre,3.0,,,,4,3,3,3,4,4,3,3,4,4,4,3,2,4,3,3,5,2,2,4,3,4,4,4,3,4,3,4,3.5714285714285716,3.2857142857142856,3.4285714285714284,3.4285714285714284,3.428571428571429,0,True
184,2023,18.0,Hombre,2.0,,,,3,2,4,5,4,2,3,5,3,4,3,5,2,2,2,4,3,3,1,1,4,2,3,2,2,2,2,4,3.4285714285714284,3.4285714285714284,2.5714285714285716,2.2857142857142856,2.928571428571429,0,True
185,2023,18.0,Hombre,2.0,,,,5,3,5,3,3,2,4,5,5,5,5,3,1,4,4,2,1,5,1,2,5,5,3,1,5,2,1,5,3.142857142857143,4.857142857142857,3.857142857142857,1.7142857142857142,3.392857142857143,0,True
186,2023,18.0,Hombre,1.0,,,,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,1,3,3,3,3,3,2.142857142857143,3.0,3.0,3.0,2.7857142857142856,0,True
187,2023,23.0,Hombre,2.0,,,,2,2,3,1,2,4,3,3,3,4,2,3,1,4,4,2,3,3,2,3,2,4,1,1,1,4,1,2,2.4285714285714284,2.4285714285714284,2.857142857142857,2.2857142857142856,2.5,0,True
188,2023,18.0,Hombre,3.0,,,,2,4,5,5,2,3,2,4,4,2,4,5,5,5,5,2,4,5,5,2,4,3,2,1,3,1,1,4,2.2857142857142856,4.142857142857143,4.0,3.0,3.357142857142857,0,True
189,2023,17.0,Hombre,1.0,,,,4,3,3,3,2,3,2,3,2,3,4,3,2,3,4,3,3,4,2,1,3,1,3,2,2,3,2,3,2.857142857142857,3.142857142857143,2.4285714285714284,2.4285714285714284,2.7142857142857144,0,True
190,2023,18.0,Hombre,1.0,,,,3,5,5,5,1,1,5,5,5,1,5,1,1,4,1,1,1,5,1,1,5,1,1,1,5,1,1,5,1.8571428571428572,4.428571428571429,3.7142857142857144,1.0,2.75,0,True
191,2023,19.0,Hombre,1.0,,,,3,3,5,3,5,2,3,5,3,2,4,5,2,4,4,4,3,4,2,3,4,4,4,1,3,3,1,4,3.857142857142857,4.142857142857143,3.4285714285714284,1.8571428571428572,3.3214285714285716,0,True
192,2023,18.0,Mujer,1.0,,,,5,3,3,2,2,2,2,4,2,3,3,4,1,3,3,4,5,4,2,3,3,4,4,1,3,3,1,4,3.4285714285714284,3.2857142857142856,3.0,2.142857142857143,2.964285714285714,0,True
193,2023,18.0,Hombre,1.0,,,,3,4,3,4,4,1,4,3,3,4,4,4,2,2,4,5,4,5,2,3,4,4,5,3,4,4,2,4,4.142857142857143,3.7142857142857144,3.5714285714285716,2.5714285714285716,3.5,0,True
194,2023,21.0,Mujer,4.0,,,,4,3,1,4,2,4,2,5,4,4,3,2,2,4,4,2,4,2,3,4,4,5,2,3,3,2,3,4,2.2857142857142856,3.4285714285714284,3.7142857142857144,3.2857142857142856,3.178571428571428,0,True
195,2023,18.0,Hombre,2.0,,,,2,4,3,5,4,1,3,5,4,4,4,1,1,3,2,3,1,4,1,5,3,4,2,1,1,2,1,5,2.4285714285714284,3.2857142857142856,4.142857142857143,1.4285714285714286,2.8214285714285716,0,True
196,2023,19.0,Hombre,1.0,,,,3,4,4,3,3,1,3,4,2,2,4,4,2,4,3,3,2,3,3,4,4,4,2,2,3,3,2,5,3.0,3.857142857142857,3.4285714285714284,2.0,3.0714285714285716,0,True
197,2023,18.0,Hombre,2.0,,,,3,4,3,3,1,3,2,3,1,3,1,3,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.5714285714285716,2.7142857142857144,3.142857142857143,3.2857142857142856,2.928571428571429,0,True
198,2023,23.0,Mujer,1.0,,,,2,3,4,3,2,3,3,3,3,3,3,4,4,4,4,2,3,4,4,3,3,2,2,2,3,2,2,3,2.4285714285714284,3.2857142857142856,3.142857142857143,3.0,2.964285714285714,0,True
199,2023,18.0,Hombre,2.0,,,,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3.142857142857143,3.142857142857143,3.142857142857143,3.0,3.107142857142857,0,True
200,2023,21.0,Hombre,2.0,,,,4,4,3,2,2,4,2,4,3,5,4,4,3,4,3,3,3,5,2,3,4,5,3,3,2,3,2,3,3.0,3.2857142857142856,3.7142857142857144,3.142857142857143,3.2857142857142856,0,True
201,2023,21.0,Hombre,2.0,,,,2,3,5,4,1,3,4,4,2,4,3,4,2,2,4,1,1,3,2,1,3,1,1,2,1,1,1,2,2.0,3.142857142857143,2.2857142857142856,2.142857142857143,2.392857142857143,0,True
202,2023,18.0,Hombre,1.0,,,,3,2,4,3,2,3,3,4,3,3,3,3,2,2,2,3,3,3,3,3,3,1,2,2,3,2,2,3,2.5714285714285716,3.142857142857143,2.4285714285714284,2.5714285714285716,2.6785714285714284,0,True
203,2023,19.0,Mujer,2.0,,,,3,4,2,4,3,2,3,3,3,2,4,4,5,4,4,2,5,5,3,5,3,4,2,4,3,3,1,5,2.857142857142857,3.4285714285714284,4.142857142857143,3.142857142857143,3.392857142857143,0,True
204,2023,19.0,Hombre,1.0,,,,5,3,5,4,1,1,1,4,1,4,3,4,1,1,1,5,5,5,1,3,5,1,2,1,5,5,1,5,3.2857142857142856,4.0,2.5714285714285716,2.0,2.9642857142857144,0,True
205,2023,18.0,Mujer,3.0,,,,5,4,5,4,3,1,3,3,3,2,5,4,3,4,4,3,1,4,3,4,4,5,5,2,3,3,2,4,3.7142857142857144,4.0,4.0,2.0,3.428571428571429,0,True
206,2023,18.0,Mujer,2.0,,,,4,3,5,5,1,3,3,4,3,1,4,5,4,5,5,3,1,5,3,4,3,3,2,1,4,3,1,4,3.0,4.142857142857143,4.0,2.0,3.2857142857142856,0,True
207,2023,19.0,Mujer,2.0,,,,3,2,5,4,4,3,3,4,4,2,3,3,4,4,3,3,4,5,4,3,3,5,3,3,2,3,3,4,3.142857142857143,3.4285714285714284,3.857142857142857,3.2857142857142856,3.428571428571429,0,True
208,2023,18.0,Hombre,2.0,,,,3,3,2,3,2,3,3,4,2,3,4,3,2,3,2,3,2,4,3,2,4,2,3,3,2,3,2,4,2.857142857142857,3.142857142857143,2.7142857142857144,2.5714285714285716,2.8214285714285716,0,True
209,2023,18.0,Mujer,2.0,,,,2,4,4,4,2,4,5,3,4,2,3,3,5,5,4,3,2,5,4,3,4,4,4,1,2,2,1,4,3.0,3.4285714285714284,4.142857142857143,2.7142857142857144,3.321428571428572,0,True
210,2023,19.0,Mujer,4.0,,,,2,3,5,4,3,5,4,3,4,2,3,4,4,5,5,1,4,5,4,4,3,5,2,4,2,4,1,5,2.857142857142857,3.7142857142857144,4.285714285714286,3.4285714285714284,3.5714285714285716,0,True
211,2023,21.0,Hombre,3.0,,,,5,2,4,3,2,2,3,5,3,4,5,4,1,3,5,1,1,5,3,3,4,4,4,2,5,4,2,3,3.2857142857142856,4.428571428571429,3.2857142857142856,2.142857142857143,3.2857142857142856,0,True
212,2023,18.0,Mujer,1.0,,,,5,2,4,3,5,5,3,5,5,5,4,5,1,3,5,1,1,5,2,5,4,5,4,1,1,4,1,2,3.857142857142857,3.5714285714285716,4.0,2.2857142857142856,3.428571428571429,0,True
213,2023,23.0,Hombre,1.0,,,,5,3,3,3,1,2,3,3,3,3,3,3,3,3,3,2,3,3,2,1,3,3,1,1,2,1,3,3,2.2857142857142856,2.857142857142857,2.7142857142857144,2.4285714285714284,2.571428571428571,0,True
214,2023,18.0,Mujer,2.0,,,,4,3,4,2,3,3,2,3,4,2,4,4,4,5,4,5,5,5,5,5,4,5,5,5,2,5,3,3,4.0,3.4285714285714284,4.142857142857143,3.857142857142857,3.8571428571428577,0,True
215,2023,20.0,Mujer,3.0,,,,5,4,2,3,1,4,3,4,4,4,5,2,2,3,4,3,5,5,3,4,4,5,4,5,5,3,5,4,3.0,4.0,4.0,4.0,3.75,0,True
216,2023,18.0,Hombre,2.0,,,,5,5,5,4,1,2,3,5,2,1,5,5,1,5,4,4,2,5,1,4,4,2,5,1,4,5,1,2,4.0,4.142857142857143,3.857142857142857,1.2857142857142858,3.3214285714285716,0,True
217,2023,18.0,Mujer,2.0,,,,1,4,5,5,4,1,5,5,2,1,5,5,1,5,3,3,3,5,3,4,5,4,5,2,1,4,1,3,3.857142857142857,3.857142857142857,4.142857142857143,1.7142857142857142,3.392857142857143,0,True
218,2023,19.0,Hombre,3.0,,,,2,3,4,5,3,1,2,5,2,1,2,3,2,3,5,2,2,5,4,1,5,3,4,1,3,5,1,2,3.0,3.7142857142857144,3.142857142857143,1.7142857142857142,2.892857142857143,0,True
219,2023,19.0,Mujer,0.0,,,,3,4,4,5,5,3,5,4,2,3,4,5,2,3,4,1,5,3,4,4,4,2,4,1,1,4,2,3,3.857142857142857,3.4285714285714284,3.2857142857142856,2.857142857142857,3.357142857142857,0,True
220,2023,19.0,Hombre,1.0,,,,4,4,5,4,1,4,5,5,3,5,4,5,2,4,5,1,4,5,3,4,4,3,3,3,2,1,1,5,2.857142857142857,4.285714285714286,3.857142857142857,3.142857142857143,3.5357142857142856,0,True
221,2023,18.0,Mujer,3.0,,,,2,4,3,4,1,2,4,4,5,1,4,3,2,1,4,3,2,5,2,2,4,3,2,1,4,2,2,3,2.4285714285714284,3.7142857142857144,3.4285714285714284,1.7142857142857142,2.821428571428571,0,True
222,2023,18.0,Hombre,2.0,,,,3,5,5,3,1,4,3,5,5,4,5,5,3,5,5,3,4,5,3,4,1,5,3,2,5,5,1,5,3.2857142857142856,4.428571428571429,4.571428571428571,3.0,3.821428571428571,0,True
223,2023,19.0,Mujer,0.0,,,,4,4,4,4,4,2,4,5,4,2,5,5,2,5,2,4,2,5,2,3,4,3,5,1,2,4,1,4,4.285714285714286,3.7142857142857144,4.0,1.7142857142857142,3.4285714285714284,0,True
224,2023,18.0,Mujer,2.0,,,,2,2,5,5,1,1,2,5,2,1,5,5,4,5,4,1,1,5,4,1,5,1,1,1,1,1,1,5,1.8571428571428572,4.285714285714286,3.0,1.8571428571428572,2.75,0,True
225,2023,18.0,Hombre,1.0,,,,3,5,4,4,3,2,4,2,3,4,4,4,2,3,4,2,2,3,2,2,2,3,3,2,2,4,2,3,3.2857142857142856,3.0,3.2857142857142856,2.2857142857142856,2.9642857142857144,0,True
226,2023,19.0,Hombre,2.0,,,,3,5,4,5,5,3,4,4,4,3,5,5,4,5,5,5,3,5,2,1,5,2,5,1,3,5,1,5,4.571428571428571,4.428571428571429,3.857142857142857,2.4285714285714284,3.8214285714285716,0,True
227,2023,18.0,Hombre,2.0,,,,5,4,3,3,4,4,1,5,5,3,5,2,3,4,3,5,3,5,2,2,4,4,4,2,3,4,1,5,3.5714285714285716,4.0,3.857142857142857,2.5714285714285716,3.5,0,True
